loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),state(N)
57:21.4,1101,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498641,24.15030479,33.45520782,-10.43768311,24.85573578,34.63138962,10,1403543.497,0.016525269,0.023284912,-1.020584106,1403543.46,0.017198694,0.026928553,0.007335145,1403543.465,-1.287598504,0.002367341,-0.061639211,0.023788188,0.031863134,0.010718546,0.060137156,-0.050476529,-0.058847666,XArbitraryCorrectedZVertical,-0.023936104,0.019442448,-0.599982202,0.799418747,0.002362843,0.061600186,-0.998098135,24.13182831,33.05948639,-10.3190918,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:21.5,1102,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498641,23.95012093,33.04062653,-10.56091309,24.7502861,34.52593994,10,1403543.557,0.026931763,0.004882813,-1.059768677,1403543.519,-0.0096481,0.002229598,0.010712299,1403543.534,-1.286059495,0.003413805,-0.060891489,-0.002969693,0.029862821,0.019379297,-0.002064699,-0.052034289,-0.131986082,XArbitraryCorrectedZVertical,-0.023338381,0.019618491,-0.599385679,0.799879432,0.003407472,0.060853869,-0.998140872,24.03560257,33.24584198,-10.52630615,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:21.6,1103,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498642,24.3866272,33.15825653,-10.32244873,24.68567276,34.4613266,10,1403543.616,0.027389526,0.035751343,-0.924743652,1403543.579,-0.005285842,0.022739401,0.013849769,1403543.604,-1.284026434,0.003912603,-0.061116997,0.003353716,0.010376471,0.017258886,-0.025084486,-0.057691503,-0.035291433,XArbitraryCorrectedZVertical,-0.023299294,0.019861877,-0.598576188,0.800480545,0.003905287,0.061078954,-0.998125315,24.3866272,33.15825653,-10.32244873,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:21.6,1104,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498642,24.31672668,33.29315948,-10.26605225,24.62277603,34.39842987,10,1403543.676,-0.014816284,0.012008667,-1.007995605,1403543.639,0.007476026,0.009702162,0.012753612,1403543.674,-1.282167595,0.004159804,-0.060197362,0.020509142,0.02324933,0.018221581,-0.022172885,-0.054133791,-0.010837913,XArbitraryCorrectedZVertical,-0.022875484,0.019664371,-0.597842395,0.801045835,0.004152257,0.060161013,-0.998180032,24.15577888,33.25099945,-10.36334229,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:21.7,1105,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498642,24.41303825,33.36714935,-10.44268799,24.5657196,34.34137344,10,1403543.736,-0.011520386,0.010848999,-0.995330811,1403543.698,0.024515996,-0.00336011,0.010570885,1403543.708,-1.281225156,0.00435048,-0.059201811,0.023699775,0.017825462,0.015015326,0.00127239,-0.049065918,-0.015295923,XArbitraryCorrectedZVertical,-0.022428865,0.019432632,-0.597475052,0.801338136,0.004342845,0.059167236,-0.998238623,24.41303825,33.36714935,-10.44268799,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:21.7,1106,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498642,24.2565136,33.18315887,-10.61639404,24.52028656,34.2959404,10,1403543.795,0.043823242,0.017944336,-1.013137817,1403543.758,0.031879104,-0.034748393,0.001000283,1403543.778,-1.27968225,0.00286287,-0.056391501,0.032029647,-0.036262527,0.003358519,0.011713829,-0.065669477,-0.0105353,XArbitraryCorrectedZVertical,-0.021761023,0.017980358,-0.596862435,0.801846921,0.002858315,0.056361619,-0.998406351,24.3865509,33.25414276,-10.63348389,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:21.8,1107,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498642,24.40474892,33.09163666,-10.55487061,24.49554443,34.27119827,10,1403543.855,-0.048553467,-0.005523682,-1.044662476,1403543.818,0.013869743,-0.007645669,-0.00431512,1403543.848,-1.279172055,0.000468108,-0.054518837,0.012831775,-0.041582774,-0.011484151,-0.002939336,-0.037691906,-0.05585295,XArbitraryCorrectedZVertical,-0.021729046,0.016455859,-0.596646726,0.802040815,0.000467412,0.054491833,-0.998514116,24.40474892,33.09163666,-10.55487061,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:21.9,1108,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498642,24.23752785,32.77603912,-10.6786499,24.50290298,34.27855682,10,1403543.915,-0.028884888,0.020965576,-1.079055786,1403543.877,0.01281087,-0.010890731,-0.010707505,1403543.882,-1.278967903,-0.00016847,-0.05368443,0.019400444,-0.005956213,-0.007323951,-0.004836656,-0.0401241,-0.050451934,XArbitraryCorrectedZVertical,-0.021585962,0.015949447,-0.596564651,0.802116096,-0.000168228,0.053658646,-0.998559296,24.34861374,33.01496124,-10.7598877,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:21.9,1109,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498642,24.51003838,33.04421234,-10.82525635,24.52219772,34.29785156,10,1403543.974,-0.002685547,0.02897644,-1.104385376,1403543.937,0.015932095,-0.031443144,-0.014945926,1403543.952,-1.278988405,-0.002897169,-0.05151539,0.040572003,-0.050379142,-0.012659596,-0.000173695,-0.018258967,-0.095614851,XArbitraryCorrectedZVertical,-0.021529822,0.014208253,-0.596561134,0.802153051,-0.002893322,0.051492609,-0.998669207,24.51003838,33.04421234,-10.82525635,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.0,1110,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498642,24.40243149,33.0114212,-10.74597168,24.53611374,34.31176758,10,1403544.034,-0.043228149,0.028244019,-1.051071167,1403543.997,0.064093765,-0.014418088,-0.014132597,1403544.022,-1.278744442,-0.004499057,-0.047232519,0.083550833,0.00341857,-0.006567425,-0.041236565,-0.028431393,-0.054271698,XArbitraryCorrectedZVertical,-0.020291442,0.012285608,-0.596481264,0.802276373,-0.004494024,0.047214959,-0.998874664,24.40534592,33.0162735,-10.94036865,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.0,1111,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498642,24.3484211,32.96848297,-11.00250244,24.54947662,34.32513046,10,1403544.094,0.004577637,-0.013671875,-1.012084961,1403544.057,0.104422546,-0.06649567,-0.009930129,1403544.091,-1.278307181,-0.006752056,-0.04026384,0.072594747,-0.048378769,-0.002132575,0.019701246,-0.051285066,0.006582499,XArbitraryCorrectedZVertical,-0.018170161,0.009299099,-0.596337557,0.802473843,-0.006746532,0.040252961,-0.999166727,24.45188141,33.71987152,-12.20709229,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.1,1112,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498641,38.03597564,-78.49853658,153.916,9.87,22.657341,3,5,-9999,1519498642,24.40472221,34.03856659,-13.05755615,24.53814316,34.313797,10,1403544.154,-0.00038147,-0.017944336,-0.928359985,1403544.116,0.083281308,-0.016671655,-0.00567493,1403544.126,-1.277877873,-0.007382007,-0.037335551,0.066388525,-0.008369511,-0.004329266,0.013007288,-0.051227637,-0.015418351,XArbitraryCorrectedZVertical,-0.017184913,0.008169347,-0.596180797,0.802624404,-0.007376795,0.037326876,-0.999275863,24.59802437,34.35260773,-14.5269165,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.2,1113,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498642,24.85040283,31.03958893,-12.30072021,24.50094223,34.27659607,10,1403544.213,-0.078079224,-0.013748169,-1.071044922,1403544.176,0.008874718,0.068024325,0.001945439,1403544.196,-1.276847261,-0.004943163,-0.034900056,0.015479781,0.071870804,-6.50E-06,-0.028629202,-0.029170927,-0.072337449,XArbitraryCorrectedZVertical,-0.015484915,0.008413979,-0.595803142,0.802936971,-0.004940133,0.034892973,-0.99937886,24.85040283,31.03958893,-12.30072021,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.2,1114,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498642,23.97166634,31.025383,-10.3661499,24.47587204,34.25152588,10,1403544.273,0.000427246,0.016036987,-1.049835205,1403544.236,-0.052043494,0.065116952,0.00222587,1403544.265,-1.276499952,0.000152742,-0.037249626,-0.060602803,0.032319337,0.006828277,0.00657649,-0.028299361,-0.092093825,XArbitraryCorrectedZVertical,-0.014911967,0.011157176,-0.595688641,0.802999556,0.000152636,0.037241012,-0.999306321,23.70611954,31.71483612,-10.45849609,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.3,1115,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498642,23.57850647,32.46259308,-10.64898682,24.43386841,34.20952225,10,1403544.333,0.135345459,0.011810303,-0.846755981,1403544.295,-0.098527373,-0.050249855,-0.004783304,1403544.3,-1.276330293,-0.000236722,-0.040117473,-0.091936573,-0.045316324,-0.001397466,0.079780601,-0.033179224,-0.009990394,XArbitraryCorrectedZVertical,-0.016180396,0.011853597,-0.595600963,0.803029954,-0.000236532,0.040106714,-0.999195397,23.57850647,32.46259308,-10.64898682,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.023,0,-1.043716,100.2317,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.3,1116,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498642,23.31649208,32.8433609,-10.7512207,24.43017578,34.20582962,10,1403544.392,-0.039413452,0.009170532,-0.876342773,1403544.355,-0.052321528,-0.000807737,-0.009369267,1403544.37,-1.276549838,-0.002383866,-0.044801269,-0.035204519,-0.034840986,-0.014485611,0.05610767,-0.031816311,0.148697734,XArbitraryCorrectedZVertical,-0.018698975,0.012388385,-0.595639527,0.80293864,-0.002381472,0.044786282,-0.998993754,23.2514267,32.97161102,-10.58404541,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.4,1117,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498642,23.04891205,32.89157867,-11.19122314,24.3935318,34.16918564,10,1403544.452,-0.037902832,0.003738403,-1.069458008,1403544.415,7.35E-05,0.01404418,-0.001098554,1403544.44,-1.275517672,-0.000256952,-0.045002835,0.005680904,0.046013244,0.013971217,-0.054125633,-0.033726662,-0.054311454,XArbitraryCorrectedZVertical,-0.018153312,0.013292937,-0.595243275,0.803230405,-0.000256692,0.044987645,-0.998987496,23.04891205,32.89157867,-11.19122314,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.4,1118,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498642,23.25481033,32.68947601,-11.29193115,24.32746506,34.1031189,10,1403544.512,0.090789795,0.029083252,-1.042800903,1403544.474,-0.007684818,-0.031272702,0.012911804,1403544.509,-1.273761186,-0.000116973,-0.044636482,0.014929937,-0.032920249,0.00876683,0.088968784,-0.004964069,-0.040211141,XArbitraryCorrectedZVertical,-0.017976139,0.013224333,-0.594541311,0.803755403,-0.000116857,0.044621661,-0.999003947,23.25481033,32.68947601,-11.29193115,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.5,1119,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498642,23.00938416,32.3786087,-10.96508789,24.28549576,34.0611496,10,1403544.571,0.049468994,0.015884399,-1.040481567,1403544.534,-0.003256513,-0.008622783,0.002168346,1403544.544,-1.273034279,-0.00060059,-0.044276772,0.012861202,-0.026438536,-0.000848478,0.080510281,-0.023815528,-0.036945224,XArbitraryCorrectedZVertical,-0.017980041,0.012916515,-0.594247222,0.803977609,-0.000600002,0.044262305,-0.999019742,23.00938416,32.3786087,-10.96508789,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.6,1120,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498643,22.96552277,32.26451874,-11.04040527,24.27086639,34.04652023,10,1403544.631,-0.028533936,0.002044678,-1.059051514,1403544.594,0.004253601,-0.003263171,0.001055411,1403544.614,-1.272243015,-0.000812029,-0.043195591,0.018236186,-0.017821781,0.002315894,0.038912468,-0.034133695,-0.067247808,XArbitraryCorrectedZVertical,-0.017613193,0.012503303,-0.593934417,0.80422318,-0.000811271,0.043182161,-0.999066889,23.10018539,32.49207306,-11.09399414,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.6,1121,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498643,23.23434067,32.58734894,-10.95544434,24.24043655,34.01609039,10,1403544.691,0.031997681,0.045791626,-1.020568848,1403544.653,0.000858603,-0.044307277,-0.002041313,1403544.683,-1.270915426,-0.002617504,-0.042733907,-0.002134375,-0.02417914,0.012028823,0.025274413,-0.020427812,0.045134664,XArbitraryCorrectedZVertical,-0.017971432,0.011628256,-0.593387485,0.804632008,-0.002615111,0.042720903,-0.999083638,23.21957207,32.37169647,-10.97253418,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.7,1122,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498643,23.13957977,32.16747284,-11.00140381,24.15533447,33.93098831,10,1403544.75,-0.016021729,0.029571533,-1.023880005,1403544.713,-0.001038633,0.012983976,0.008515191,1403544.718,-1.270073598,-0.002416478,-0.042378307,0.005551104,0.017918361,0.011899049,-0.040203493,-0.02996023,0.006957531,XArbitraryCorrectedZVertical,-0.017773613,0.011596141,-0.593052983,0.804883361,-0.002414306,0.042365626,-0.999099255,23.18374252,32.26102448,-10.82568359,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.7,1123,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498643,23.15578079,32.34967804,-11.0447998,24.08779526,33.8634491,10,1403544.81,0.025848389,0.024871826,-1.041259766,1403544.773,-7.03E-05,-0.002138518,0.014948323,1403544.788,-1.268219705,-0.001324706,-0.042694747,-0.007381945,0.003958607,0.022662291,-0.006885732,-0.061312757,0.004367411,XArbitraryCorrectedZVertical,-0.017588452,0.012113053,-0.592314184,0.805423677,-0.001323499,0.042681776,-0.99908787,23.15578079,32.34967804,-11.0447998,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.8,1124,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498643,23.70851707,32.35131073,-10.75305176,24.0065918,33.78224564,10,1403544.87,0.051986694,0.003143311,-0.969406128,1403544.832,0.002993393,-0.024834243,0.022456041,1403544.857,-1.265723025,-0.002490886,-0.04258957,0.015827877,-0.057757832,0.020556377,0.082017437,0.03142843,-0.048669934,XArbitraryCorrectedZVertical,-0.017905949,0.011589924,-0.59129864,0.806170166,-0.002488625,0.042576697,-0.999090076,23.81298828,32.53076935,-10.72869873,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.9,1125,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498643,23.68562698,32.28235626,-10.59661865,23.92996597,33.70561981,10,1403544.929,-0.020355225,0.012802124,-1.090270996,1403544.892,0.01693877,-0.011941881,0.02449975,1403544.927,-1.263325285,-0.00428563,-0.040634259,0.038442377,-0.012484628,0.032096386,-0.011190334,-0.031589873,-0.067835987,XArbitraryCorrectedZVertical,-0.017660756,0.010267172,-0.590329111,0.80690366,-0.004282079,0.040623076,-0.999165356,23.76350403,32.45122528,-10.70965576,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:22.9,1126,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498643,23.70923615,32.26862335,-10.7911377,23.84061813,33.61627197,10,1403544.989,0.142608643,0.022583008,-1.043624878,1403544.952,0.064868213,-0.04895183,0.016893762,1403544.962,-1.26193389,-0.004961062,-0.038761568,0.049864385,-0.086031534,0.024737313,0.061399575,-0.017160676,0.05044508,XArbitraryCorrectedZVertical,-0.017111186,0.009429935,-0.58977443,0.807331324,-0.004957316,0.038751863,-0.999236584,23.56695366,32.41379547,-10.85473633,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:23.0,1127,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498643,23.6928196,31.9148941,-10.55102539,23.65436935,33.43002319,10,1403545.049,-0.043014526,-0.001068115,-0.983184815,1403545.012,0.052380118,0.03867123,0.041307226,1403545.031,-1.259100494,-0.006604455,-0.034570243,0.055213649,-0.091475442,0.016185256,0.124123655,-0.055162724,-0.085946441,XArbitraryCorrectedZVertical,-0.015914658,0.007507837,-0.588644028,0.808200538,-0.006600461,0.034563359,-0.999380708,23.75816536,32.37940216,-10.62042236,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:23.0,1128,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498643,23.68909645,32.04290009,-10.77819824,23.56601334,33.34166718,10,1403545.109,0.04574585,-0.033370972,-1.102279663,1403545.071,0.011304586,-0.074584756,0.020393156,1403545.101,-1.256260327,-0.008767355,-0.032428914,0.014695501,-0.070717305,0.020589933,0.098606385,-0.022230357,-0.075561106,XArbitraryCorrectedZVertical,-0.015694512,0.005981163,-0.587492466,0.809055209,-0.008762632,0.032423232,-0.999435842,23.58166504,32.13445282,-10.26916504,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:23.1,1129,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498642,38.03605603,-78.49849415,153.2077,10.63,22.657341,3,5,-9999,1519498643,23.68520546,31.8759079,-10.43096924,23.49687958,33.27253342,10,1403545.168,0.104827881,-0.043411255,-1.078475952,1403545.131,0.007861652,-0.134012397,0.006663229,1403545.136,-1.255095543,-0.010593076,-0.031919795,0.014450817,-0.129077554,0.010046021,0.061734945,-0.028481148,-0.035294473,XArbitraryCorrectedZVertical,-0.016027838,0.005083687,-0.587010086,0.809404969,-0.010587482,0.031914376,-0.999434531,23.68520546,31.8759079,-10.43096924,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:23.2,1130,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498643,38.0361619,-78.49843815,151.9387,11.31,22.69958687,3,5,-9999,1519498643,23.54694366,32.00449371,-10.4911499,23.42811203,33.20376587,10,1403545.228,0.001602173,-0.01399231,-1.030075073,1403545.191,0.002945456,-0.038888011,0.017150225,1403545.206,-1.253023326,-0.012933456,-0.031361771,-0.003304856,-0.045783967,0.011014616,0.026354469,-0.053756535,-0.087138474,XArbitraryCorrectedZVertical,-0.016493045,0.003955614,-0.586156011,0.810020745,-0.012926736,0.031356629,-0.999424636,23.40252304,31.55356598,-10.63616943,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:23.2,1131,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498643,38.0361619,-78.49843815,151.9387,11.31,22.69958687,3,5,-9999,1519498643,23.24451828,31.50876617,-10.5369873,23.36541367,33.1410675,10,1403545.288,-0.05116272,-0.005401611,-1.001358032,1403545.25,0.004333496,0.030262565,0.022329008,1403545.275,-1.250768048,-0.012125388,-0.030623428,0.021453775,-0.005937287,0.014017405,-0.002330666,-0.034738515,-0.002281845,XArbitraryCorrectedZVertical,-0.015961796,0.004048442,-0.585254014,0.810682833,-0.012119406,0.030618642,-0.999457657,23.01466942,31.61885834,-10.61383057,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403541.968,0,-1.519333,100.2374,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
57:23.3,1132,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498643,38.0361619,-78.49843815,151.9387,11.31,22.69958687,3,5,-9999,1519498643,23.00957108,31.76877594,-10.64611816,23.2584877,33.03414154,10,1403545.347,0.025314331,-0.019317627,-0.999832153,1403545.31,0.019181151,-8.63E-05,0.012722453,1403545.345,-1.24911914,-0.011420429,-0.028607713,0.028854258,-0.027596733,0.006556215,0.05082896,-0.04398467,0.004423738,XArbitraryCorrectedZVertical,-0.014941632,0.003731871,-0.584604442,0.811172247,-0.011415509,0.028603811,-0.999525666,23.00957108,31.76877594,-10.64611816,2,1403533.164,automotive,2,57:11.1,null,0,0,0,0,null,1403542.912,0,-2.098007,100.2443,10.41.2.84,100.110.18.251,1,1,0.69,-120,-120,0
